dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-116
the8x3_filename: 00410116
filename_extension: sbd
filename_label: sunfish-2021-335-1-116-sbd(00410116)
mission_name: regm20.mi
fileopen_time: Sun_Dec_12_21:59:14_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-116
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN 0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.127409 1639348342.928 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 14.8962 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348346.931 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 217.075 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348354.935 21.7075 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 216.202 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348386.962 21.6202 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0820413 1.56691 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0665814 NaN NaN NaN NaN 1.76453 NaN NaN NaN 1639348398.975 NaN NaN 0.0471239 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 211.245 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348436.991 21.1245 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0350664 1.5669 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.0521072 NaN NaN NaN NaN 1.75406 NaN NaN NaN 1639348466.997 NaN NaN 0.0453786 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 203.055 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348497.002 20.3055 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0492054 1.56686 NaN NaN NaN NaN NaN NaN NaN NaN 194.604 NaN -0.0521072 NaN NaN NaN NaN 1.78024 NaN NaN NaN 1639348557.014 19.4604 NaN 0.0471239 8.20308 NaN NaN 4 
-0.377461 137.5 NaN NaN NaN NaN NaN NaN 14.3956 -0.371012 NaN NaN 190.389 137.671 NaN NaN NaN NaN NaN NaN 4852.91215359367 -5036.03959299319 NaN 1639348587.02 19.0389 NaN NaN NaN NaN NaN NaN 
NaN NaN -0.0571514 1.56682 0.3491 NaN NaN NaN NaN NaN NaN NaN 182.156 NaN -0.0521072 NaN NaN NaN NaN 1.84481 NaN NaN 0.3735 1639348647.032 18.2156 NaN 0.0488692 NaN NaN NaN 4 
NaN NaN -0.0716109 1.56679 NaN NaN NaN NaN NaN NaN NaN NaN 174.185 NaN -0.0607917 NaN NaN NaN NaN 1.9059 NaN NaN NaN 1639348707.042 17.4185 NaN 0.0471239 NaN NaN NaN 4 
